source_resource,target_resource,weight,activity_breakdown_out,activity_breakdown_in,dominant_activity_out,dominant_activity_in,avg_time_between_events,median_time_between_events,activity_entropy,activity_entropy_normalized,source_transition_probability,median_time_between_events_log,median_time_between_events_normalized
Value 14,Value 39,14,"{""W_Nabellen offertes"": 8, ""W_Nabellen incomplete dossiers"": 6}","{""W_Nabellen offertes"": 8, ""W_Nabellen incomplete dossiers"": 6}",W_Nabellen offertes,W_Nabellen offertes,4001.973626841786,2820.2356466875,0.9852281360342515,0.9852281360342515,0.0027548209366391185,7.944930240546806,0.6798967054454895
Value 33,Value 24,14,"{""W_Completeren aanvraag"": 6, ""W_Nabellen incomplete dossiers"": 6, ""W_Valideren aanvraag"": 1, ""W_Nabellen offertes"": 1}","{""W_Nabellen incomplete dossiers"": 6, ""W_Nabellen offertes"": 4, ""W_Completeren aanvraag"": 3, ""W_Valideren aanvraag"": 1}",W_Completeren aanvraag,W_Nabellen incomplete dossiers,2551.1377554746427,414.643384567,1.5916727785823275,0.7958363892911637,0.0031481897908702495,6.029827643976506,0.5160095589790361
Value 31,Value 8,14,"{""W_Nabellen incomplete dossiers"": 11, ""W_Completeren aanvraag"": 3}","{""W_Nabellen incomplete dossiers"": 11, ""W_Completeren aanvraag"": 3}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,9759.318177285788,3331.9475032465,0.74959525725948,0.74959525725948,0.0060527453523562475,8.111612327582588,0.6941607201569148
Value 41,Value 31,14,"{""W_Nabellen offertes"": 6, ""W_Nabellen incomplete dossiers"": 4, ""W_Completeren aanvraag"": 3, ""W_Afhandelen leads"": 1}","{""W_Nabellen offertes"": 9, ""W_Nabellen incomplete dossiers"": 4, ""W_Completeren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,6040.669560117929,2512.835995533,1.7884504573082896,0.8942252286541448,0.003977272727272727,7.829565150559593,0.6700242028267214
Value 11,Value 21,14,"{""W_Nabellen offertes"": 11, ""W_Completeren aanvraag"": 2, ""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen offertes"": 13, ""W_Nabellen incomplete dossiers"": 1}",W_Nabellen offertes,W_Nabellen offertes,18991.360020449567,3310.9994463989997,0.9463729359854419,0.5970948432879916,0.003892132332499305,8.105307348355076,0.69362116417909
Value 32,Value 18,14,"{""W_Completeren aanvraag"": 9, ""W_Nabellen offertes"": 5}","{""W_Completeren aanvraag"": 9, ""W_Nabellen offertes"": 5}",W_Completeren aanvraag,W_Completeren aanvraag,1721.2514123474284,234.5320390705,0.9402859586706311,0.9402859586706311,0.008323424494649227,5.46184695121141,0.4674039463335237
Value 56,Value 2,14,"{""W_Nabellen offertes"": 13, ""W_Valideren aanvraag"": 1}","{""W_Nabellen offertes"": 13, ""W_Valideren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,4681.667914399071,6749.132203964,0.37123232664087563,0.37123232664087563,0.04794520547945205,8.81731736944722,0.7545522551928489
Value 20,Value 44,14,"{""W_Completeren aanvraag"": 5, ""W_Nabellen offertes"": 4, ""W_Afhandelen leads"": 4, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 5, ""W_Nabellen incomplete dossiers"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,3214.3378238399996,303.95406949100004,1.8352377453121174,0.9176188726560587,0.003052103771528232,5.720161173434536,0.48950948827559243
Value 32,Value 20,13,"{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 6}","{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 6}",W_Nabellen offertes,W_Nabellen offertes,6487.554843032691,6323.921868623,0.9957274520849255,0.9957274520849255,0.0077288941736028535,8.752252960732546,0.7489842922545334
Value 40,Value 34,13,"{""W_Afhandelen leads"": 8, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 1}","{""W_Completeren aanvraag"": 12, ""W_Nabellen offertes"": 1}",W_Afhandelen leads,W_Completeren aanvraag,965.5862287509232,458.810631703,1.2389012566026305,0.7816596645276667,0.006487025948103792,6.130814734512827,0.5246516474643146
Value 11,Value 50,13,"{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 6}","{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 6}",W_Completeren aanvraag,W_Completeren aanvraag,5218.911789811462,1480.076610592,0.9957274520849255,0.9957274520849255,0.003614122880177926,7.300524541891415,0.6247509334599641
Value 10,Value 19,13,"{""W_Completeren aanvraag"": 9, ""W_Nabellen offertes"": 4}","{""W_Completeren aanvraag"": 9, ""W_Nabellen offertes"": 4}",W_Completeren aanvraag,W_Completeren aanvraag,9107.321326560153,1336.704797402,0.8904916402194913,0.8904916402194913,0.003676470588235294,7.1987105866014565,0.6160380850554887
Value 11,Value 34,13,"{""W_Nabellen offertes"": 8, ""W_Completeren aanvraag"": 4, ""W_Afhandelen leads"": 1}","{""W_Nabellen offertes"": 8, ""W_Completeren aanvraag"": 5}",W_Nabellen offertes,W_Nabellen offertes,4104.818253094845,2246.693237764,1.2389012566026305,0.7816596645276667,0.003614122880177926,7.717659741632664,0.6604477664644919
Value 5,Value 15,13,"{""W_Nabellen incomplete dossiers"": 13}","{""W_Nabellen incomplete dossiers"": 13}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,3429.9704285586918,170.306695765,0.0,0.0,0.0035230352303523035,5.143455492511286,0.4401572245552216
Value 20,Value 21,13,"{""W_Nabellen offertes"": 11, ""W_Completeren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen offertes"": 12, ""W_Nabellen incomplete dossiers"": 1}",W_Nabellen offertes,W_Nabellen offertes,14581.54413820346,3063.535846814,0.7732283485249176,0.4878527713892913,0.0028340963592762155,8.027651400300348,0.6869756655224496
Value 55,Value 21,13,"{""W_Nabellen incomplete dossiers"": 6, ""W_Nabellen offertes"": 4, ""W_Completeren aanvraag"": 3}","{""W_Nabellen offertes"": 7, ""W_Nabellen incomplete dossiers"": 6}",W_Nabellen incomplete dossiers,W_Nabellen offertes,3009.063302835154,1004.255829764,1.5262349099495227,0.962947015626608,0.007505773672055427,6.91299734507815,0.5915878399642898
Value 35,Value 2,13,"{""W_Completeren aanvraag"": 8, ""W_Afhandelen leads"": 4, ""W_Nabellen offertes"": 1}","{""W_Completeren aanvraag"": 11, ""W_Afhandelen leads"": 1, ""W_Nabellen offertes"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,3628.437926036154,818.42233292,1.2389012566026305,0.7816596645276667,0.04727272727272727,6.708599619952484,0.5740962653744632
Value 20,Value 25,13,"{""W_Nabellen offertes"": 9, ""W_Completeren aanvraag"": 4}","{""W_Nabellen offertes"": 9, ""W_Completeren aanvraag"": 4}",W_Nabellen offertes,W_Nabellen offertes,3123.9701489036156,861.437568102,0.8904916402194913,0.8904916402194913,0.0028340963592762155,6.759762761476333,0.5784746111004935
Value 22,Value 31,13,"{""W_Valideren aanvraag"": 11, ""W_Nabellen incomplete dossiers"": 2}","{""W_Nabellen incomplete dossiers"": 13}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,267.74302679276923,19.772737192,0.6193821946787638,0.6193821946787638,0.002972107910379515,3.033641415049998,0.2596074151877678
Value 43,Value 20,13,"{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 3, ""W_Afhandelen leads"": 2, ""W_Nabellen incomplete dossiers"": 2}","{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 5, ""W_Nabellen incomplete dossiers"": 2}",W_Completeren aanvraag,W_Completeren aanvraag,2473.0754671953846,183.062488571,1.8339272176418302,0.9169636088209151,0.0036889897843359817,5.2152753117528645,0.4463032896570694
Value 25,Value 27,13,"{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 4, ""W_Nabellen incomplete dossiers"": 1, ""W_Afhandelen leads"": 1}","{""W_Nabellen offertes"": 8, ""W_Completeren aanvraag"": 4, ""W_Nabellen incomplete dossiers"": 1}",W_Nabellen offertes,W_Nabellen offertes,6876.1621307701525,6564.074538565,1.573402452417767,0.7867012262088835,0.008181246066708621,8.789519140604657,0.7521733892198258
Value 28,Value 4,13,"{""W_Nabellen offertes"": 5, ""W_Completeren aanvraag"": 3, ""W_Nabellen incomplete dossiers"": 3, ""W_Afhandelen leads"": 2}","{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 3, ""W_Nabellen incomplete dossiers"": 3}",W_Nabellen offertes,W_Nabellen offertes,2217.2816528963076,929.584698459,1.922023142851573,0.9610115714257865,0.005430242272347535,6.835813096613642,0.5849827075522407
Value 58,Value 14,13,"{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 2, ""W_Afhandelen leads"": 2, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 10, ""W_Nabellen offertes"": 2, ""W_Nabellen incomplete dossiers"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1202.6071900940772,712.23162122,1.5465935642949382,0.7732967821474691,0.011535048802129548,6.569806222106518,0.5622188578861675
Value 41,Value 39,13,"{""W_Nabellen offertes"": 8, ""W_Nabellen incomplete dossiers"": 5}","{""W_Nabellen offertes"": 8, ""W_Nabellen incomplete dossiers"": 5}",W_Nabellen offertes,W_Nabellen offertes,2227.1284993873073,868.850729228,0.9612366047228759,0.9612366047228759,0.003693181818181818,6.7683216213278525,0.5792070455510465
Value 34,Value 44,13,"{""W_Completeren aanvraag"": 7, ""W_Nabellen incomplete dossiers"": 2, ""W_Nabellen offertes"": 2, ""W_Afhandelen leads"": 2}","{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 3, ""W_Nabellen incomplete dossiers"": 2}",W_Completeren aanvraag,W_Completeren aanvraag,1400.8852436196155,154.087798746,1.7272486062639207,0.8636243031319604,0.005110062893081761,5.043991400073252,0.4316454684149826
Value 14,Value 58,13,"{""W_Nabellen offertes"": 10, ""W_Nabellen incomplete dossiers"": 2, ""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 10, ""W_Nabellen incomplete dossiers"": 2, ""W_Completeren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,3857.179486581462,2980.722280262,0.9912642605354288,0.6254181156238111,0.0025580480125934673,8.000256358949397,0.6846313027909811
Value 5,Value 44,13,"{""W_Nabellen incomplete dossiers"": 12, ""W_Nabellen offertes"": 1}","{""W_Nabellen incomplete dossiers"": 12, ""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2007.7458092266154,1175.559013647,0.39124356362925566,0.39124356362925566,0.0035230352303523035,7.07034936725537,0.6050534234539334
Value 1,Value 53,13,"{""W_Completeren aanvraag"": 10, ""W_Afhandelen leads"": 3}","{""W_Completeren aanvraag"": 10, ""W_Afhandelen leads"": 3}",W_Completeren aanvraag,W_Completeren aanvraag,56.688144875230776,33.859300242,0.7793498372920851,0.7793498372920851,0.0005217949747130128,3.551319966511171,0.30390836320893266
Value 1,Value 16,13,"{""W_Afhandelen leads"": 8, ""W_Completeren aanvraag"": 3, ""A_CANCELLED"": 1, ""O_CANCELLED"": 1}","{""W_Afhandelen leads"": 8, ""W_Completeren aanvraag"": 3, ""W_Nabellen offertes"": 2}",W_Afhandelen leads,W_Afhandelen leads,19.864174982692308,0.867303081,1.4885252948977485,0.7442626474488743,0.0005217949747130128,0.624495187217437,0.05344190666254072
Value 58,Value 28,13,"{""W_Nabellen offertes"": 6, ""W_Completeren aanvraag"": 5, ""W_Afhandelen leads"": 2}","{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 6}",W_Nabellen offertes,W_Nabellen offertes,2033.6185256786155,946.035806072,1.4604846813131116,0.9214632400757701,0.011535048802129548,6.85333690247341,0.586482327751562
Value 25,Value 18,13,"{""W_Nabellen offertes"": 10, ""W_Completeren aanvraag"": 2, ""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen offertes"": 11, ""W_Nabellen incomplete dossiers"": 1, ""W_Completeren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,7941.063399244462,3828.597610694,0.9912642605354288,0.6254181156238111,0.008181246066708621,8.250515014173258,0.7060474801574688
Value 41,Value 55,13,"{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}","{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2485.9250179692303,574.517773538,1.5262349099495227,0.962947015626608,0.003693181818181818,6.355270111330573,0.5438596790766108
Value 23,Value 27,13,"{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}","{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2500.510863016846,41.951038043,1.5262349099495227,0.962947015626608,0.00980392156862745,3.7600608167761584,0.3217716058164961
Value 58,Value 41,13,"{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 4, ""W_Afhandelen leads"": 2}","{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 6}",W_Completeren aanvraag,W_Completeren aanvraag,3142.804050337,643.929215996,1.419556298571613,0.8956403056385981,0.011535048802129548,6.469140568131748,0.5536042767109084
Value 16,Value 6,13,"{""W_Valideren aanvraag"": 12, ""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 13}",W_Valideren aanvraag,W_Valideren aanvraag,840.0943187293077,279.288330082,0.39124356362925566,0.39124356362925566,0.003353973168214654,5.63581882363297,0.48229179296255353
Value 5,Value 41,13,"{""W_Nabellen incomplete dossiers"": 7, ""W_Nabellen offertes"": 6}","{""W_Valideren aanvraag"": 6, ""W_Nabellen incomplete dossiers"": 6, ""W_Nabellen offertes"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,4351.402201059615,2590.297282152,0.9957274520849255,0.9957274520849255,0.0035230352303523035,7.8599139104342655,0.6726213334783967
Value 2,Value 35,13,"{""W_Completeren aanvraag"": 12, ""W_Afhandelen leads"": 1}","{""W_Completeren aanvraag"": 12, ""W_Afhandelen leads"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,2252.533789602615,1566.154167305,0.39124356362925566,0.39124356362925566,0.000846133819317886,7.357016621246717,0.629585309278825
Value 4,Value 23,13,"{""W_Nabellen incomplete dossiers"": 9, ""W_Nabellen offertes"": 2, ""W_Completeren aanvraag"": 1, ""W_Afhandelen leads"": 1}","{""W_Nabellen incomplete dossiers"": 9, ""W_Nabellen offertes"": 3, ""W_Completeren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2295.2404186016925,222.405158497,1.3520301017579528,0.6760150508789764,0.0037302725968436155,5.4089869772234795,0.46288039218311566
Value 27,Value 55,13,"{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 5, ""W_Nabellen offertes"": 2}","{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 5, ""W_Nabellen offertes"": 2}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2146.1475035619233,106.376904495,1.4604846813131116,0.9214632400757701,0.004927975739196361,4.676345117003933,0.4001837073849819
Value 55,Value 46,13,"{""W_Nabellen offertes"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen incomplete dossiers"": 3}","{""W_Nabellen offertes"": 10, ""W_Nabellen incomplete dossiers"": 3}",W_Nabellen offertes,W_Nabellen offertes,5253.994103808693,5326.820022865,1.5262349099495227,0.962947015626608,0.007505773672055427,8.58069743215738,0.7343032270786627
Value 4,Value 18,13,"{""W_Nabellen offertes"": 7, ""W_Nabellen incomplete dossiers"": 3, ""W_Completeren aanvraag"": 3}","{""W_Nabellen offertes"": 8, ""W_Nabellen incomplete dossiers"": 3, ""W_Completeren aanvraag"": 2}",W_Nabellen offertes,W_Nabellen offertes,3133.8619366023077,702.857353257,1.4572659136233872,0.9194324237704885,0.0037302725968436155,6.556575712412696,0.5610866415318583
Value 45,Value 20,13,"{""W_Completeren aanvraag"": 10, ""W_Nabellen offertes"": 2, ""W_Afhandelen leads"": 1}","{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 5}",W_Completeren aanvraag,W_Completeren aanvraag,3605.051584165076,3130.501302688,0.9912642605354288,0.6254181156238111,0.014557670772676373,8.049267817960272,0.6888255157672649
Value 55,Value 13,13,"{""W_Completeren aanvraag"": 11, ""W_Nabellen offertes"": 2}","{""W_Completeren aanvraag"": 9, ""W_Nabellen offertes"": 4}",W_Completeren aanvraag,W_Completeren aanvraag,3279.7803674819997,241.705342613,0.6193821946787638,0.6193821946787638,0.007505773672055427,5.491848125728834,0.46997133196137886
Value 31,Value 44,13,"{""W_Nabellen incomplete dossiers"": 11, ""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 11, ""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,835.1119320011537,183.155865691,0.7732283485249176,0.4878527713892913,0.005620406398616515,5.215782495172273,0.4463466924718798
Value 16,Value 45,13,"{""W_Valideren aanvraag"": 9, ""W_Nabellen incomplete dossiers"": 4}","{""W_Nabellen incomplete dossiers"": 13}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,802.4717950026153,86.803404909,0.8904916402194913,0.8904916402194913,0.003353973168214654,4.475100280173873,0.38296194490173363
Value 5,Value 23,13,"{""W_Nabellen incomplete dossiers"": 13}","{""W_Nabellen incomplete dossiers"": 13}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1733.8668302943079,1454.880186668,0.0,0.0,0.0035230352303523035,7.2833659359943015,0.6232825656749398
Value 11,Value 55,13,"{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 5}","{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 5}",W_Completeren aanvraag,W_Completeren aanvraag,3068.8064080223844,2612.084107697,0.9612366047228759,0.9612366047228759,0.003614122880177926,7.868286453175949,0.673337823624178
Value 12,Value 44,13,"{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}","{""W_Nabellen incomplete dossiers"": 6, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 3}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1201.5789889581538,124.652542023,1.5262349099495227,0.962947015626608,0.003008562832677621,4.833520494767846,0.4136341743221818
Value 34,Value 32,13,"{""W_Completeren aanvraag"": 13}","{""W_Completeren aanvraag"": 13}",W_Completeren aanvraag,W_Completeren aanvraag,1027.7014312723845,182.203882627,0.0,0.0,0.005110062893081761,5.210599645394274,0.44590316403523017
Value 11,Value 44,13,"{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 6}","{""W_Nabellen offertes"": 10, ""W_Completeren aanvraag"": 3}",W_Completeren aanvraag,W_Nabellen offertes,4002.7811618566925,5019.095795725,0.9957274520849255,0.9957274520849255,0.003614122880177926,8.521204295317446,0.7292120322526014
Value 64,Value 64,13,"{""W_Nabellen offertes"": 13}","{""W_Nabellen offertes"": 13}",W_Nabellen offertes,W_Nabellen offertes,452.5125172323078,1.882971325,0.0,0.0,0.5909090909090909,1.0588214723702418,0.09060988692456082
Value 32,Value 33,12,"{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 2, ""W_Afhandelen leads"": 2}","{""W_Completeren aanvraag"": 10, ""W_Nabellen offertes"": 2}",W_Completeren aanvraag,W_Completeren aanvraag,1755.9566237965,1027.3748079235,1.2516291673878228,0.7896900821428475,0.007134363852556481,6.935734978712366,0.5935336395785689
Value 19,Value 31,12,"{""W_Completeren aanvraag"": 11, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 10, ""W_Nabellen incomplete dossiers"": 1, ""W_Nabellen offertes"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1157.9888086285,182.87337244449998,0.41381685030363374,0.41381685030363374,0.015170670037926675,5.214247327458906,0.44621531869778447
Value 6,Value 4,12,"{""W_Valideren aanvraag"": 9, ""W_Nabellen incomplete dossiers"": 3}","{""W_Nabellen incomplete dossiers"": 12}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,289.94876688016666,76.48777524100001,0.8112781244591328,0.8112781244591328,0.004516371847948814,4.350120185091418,0.3722666269668871
Value 44,Value 10,12,"{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 6}","{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 6}",W_Completeren aanvraag,W_Completeren aanvraag,4245.935056848751,824.529427834,1.0,1.0,0.004611837048424289,6.716024911221459,0.5747316933666418
Value 30,Value 10,12,"{""W_Afhandelen leads"": 5, ""W_Completeren aanvraag"": 4, ""W_Nabellen offertes"": 2, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 5, ""W_Nabellen incomplete dossiers"": 1}",W_Afhandelen leads,W_Completeren aanvraag,13061.11665517275,1030.463135186,1.7841591278514217,0.8920795639257109,0.008157715839564922,6.938733592838236,0.5937902494924832
Value 16,Value 30,12,"{""W_Valideren aanvraag"": 7, ""W_Nabellen incomplete dossiers"": 5}","{""W_Nabellen incomplete dossiers"": 12}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,76.61184248516668,45.4129281955,0.9798687566511528,0.9798687566511528,0.0030959752321981426,3.837578045326517,0.328405233389169
Value 32,Value 40,12,"{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 3, ""W_Nabellen incomplete dossiers"": 2}","{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 3, ""W_Nabellen incomplete dossiers"": 2}",W_Nabellen offertes,W_Nabellen offertes,7517.156699748167,19.79674995,1.384431504340598,0.8734790278701756,0.007134363852556481,3.0347967220947476,0.259706281940492
Value 37,Value 14,12,"{""W_Afhandelen leads"": 7, ""W_Completeren aanvraag"": 5}","{""W_Completeren aanvraag"": 12}",W_Afhandelen leads,W_Completeren aanvraag,440.5523010918333,547.540139362,0.9798687566511528,0.9798687566511528,0.031578947368421054,6.307260457278398,0.5397511967323524
Value 10,Value 58,12,"{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 5}","{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 5}",W_Completeren aanvraag,W_Completeren aanvraag,1745.9165849815834,806.6265825324999,0.9798687566511528,0.9798687566511528,0.003393665158371041,6.6940998013656525,0.5728554264258174
Value 15,Value 31,12,"{""W_Nabellen offertes"": 5, ""W_Completeren aanvraag"": 4, ""W_Afhandelen leads"": 2, ""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen offertes"": 6, ""W_Completeren aanvraag"": 5, ""W_Nabellen incomplete dossiers"": 1}",W_Nabellen offertes,W_Nabellen offertes,4577.863873906167,2472.1923957995,1.7841591278514217,0.8920795639257109,0.0019662461084712438,7.813265063039342,0.6686293037567543
Value 55,Value 16,12,"{""W_Nabellen incomplete dossiers"": 10, ""W_Valideren aanvraag"": 1, ""W_Afhandelen leads"": 1}","{""W_Nabellen incomplete dossiers"": 10, ""W_Valideren aanvraag"": 1, ""W_Afhandelen leads"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1056.1761249457502,222.1038816795,0.8166890883150209,0.5152734452350943,0.006928406466512702,5.407637500119491,0.46276490910028206
Value 45,Value 55,12,"{""W_Nabellen incomplete dossiers"": 9, ""W_Completeren aanvraag"": 3}","{""W_Nabellen incomplete dossiers"": 9, ""W_Nabellen offertes"": 2, ""W_Completeren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,959.1526646747499,239.6923844575,0.8112781244591328,0.8112781244591328,0.013437849944008958,5.483519705142258,0.469258617620669
Value 18,Value 39,12,"{""W_Nabellen offertes"": 6, ""W_Nabellen incomplete dossiers"": 5, ""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 7, ""W_Nabellen incomplete dossiers"": 5}",W_Nabellen offertes,W_Nabellen offertes,5407.781290972501,4792.079166669,1.3250112108241772,0.8359889967247166,0.003745318352059925,8.474928316166768,0.7252519111674294
Value 5,Value 18,12,"{""W_Nabellen incomplete dossiers"": 8, ""W_Nabellen offertes"": 4}","{""W_Nabellen incomplete dossiers"": 7, ""W_Valideren aanvraag"": 3, ""W_Nabellen offertes"": 2}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1150.3229585340835,548.323656841,0.9182958340544896,0.9182958340544896,0.0032520325203252032,6.308687806672254,0.5398733438275465
Value 30,Value 18,12,"{""W_Completeren aanvraag"": 6, ""W_Nabellen incomplete dossiers"": 3, ""W_Nabellen offertes"": 3}","{""W_Completeren aanvraag"": 5, ""W_Nabellen offertes"": 4, ""W_Nabellen incomplete dossiers"": 3}",W_Completeren aanvraag,W_Completeren aanvraag,4709.585929554084,1519.1102982385,1.5,0.9463946303571862,0.008157715839564922,7.326538175838229,0.6269770806357872
Value 55,Value 24,12,"{""W_Completeren aanvraag"": 6, ""W_Nabellen incomplete dossiers"": 4, ""W_Afhandelen leads"": 2}","{""W_Completeren aanvraag"": 8, ""W_Nabellen incomplete dossiers"": 4}",W_Completeren aanvraag,W_Completeren aanvraag,393.71762656741663,188.5226577805,1.4591479170272448,0.9206198357143051,0.006928406466512702,5.244508583499032,0.448804961106389
Value 34,Value 33,12,"{""W_Completeren aanvraag"": 8, ""W_Nabellen offertes"": 3, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 7, ""W_Nabellen offertes"": 3, ""A_CANCELLED"": 1, ""W_Nabellen incomplete dossiers"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1713.4868298090003,95.1298888235,1.188721875540867,0.75,0.0047169811320754715,4.565700285554638,0.39071514641599725
Value 58,Value 1,12,"{""W_Nabellen offertes"": 7, ""W_Completeren aanvraag"": 5}","{""A_CANCELLED"": 10, ""O_CANCELLED"": 2}",W_Nabellen offertes,A_CANCELLED,697.7410258695835,2.65075e-05,0.9798687566511528,0.9798687566511528,0.01064773735581189,2.6507148682430228e-05,2.2683802770177247e-06
Value 27,Value 24,12,"{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 3, ""W_Nabellen incomplete dossiers"": 2, ""W_Afhandelen leads"": 1}","{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 3, ""W_Nabellen incomplete dossiers"": 2, ""W_Afhandelen leads"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,9236.474706133502,153.684798042,1.7295739585136223,0.8647869792568111,0.004548900682335102,5.041389485407223,0.43142280652170945
Value 23,Value 8,12,"{""W_Nabellen incomplete dossiers"": 12}","{""W_Nabellen incomplete dossiers"": 10, ""W_Valideren aanvraag"": 2}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,4146.9973878635,4275.138694782499,0.0,0.0,0.00904977375565611,8.360805707255604,0.7154857353211574
Value 31,Value 13,12,"{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 5, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 6, ""W_Nabellen offertes"": 5, ""W_Nabellen incomplete dossiers"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,4319.349464111834,2838.2221873785,1.3250112108241772,0.8359889967247166,0.005188067444876783,7.9512854159602835,0.6804405570206865
